student_track_id,student_id,track_name,date_enrolled,track_completed,days_for_completion,completion_bucket
7822,280220,"Data Scientist",2022-08-13,0,"Not completed yet","Not completed yet"
7823,280233,"Data Scientist",2022-07-04,0,"Not completed yet","Not completed yet"
7824,280244,"Data Analyst",2022-07-04,0,"Not completed yet","Not completed yet"
7825,280245,"Data Analyst",2022-07-04,0,"Not completed yet","Not completed yet"
7826,280249,"Data Scientist",2022-07-04,0,"Not completed yet","Not completed yet"
7827,280265,"Data Scientist",2022-07-04,0,"Not completed yet","Not completed yet"
7828,280278,"Data Analyst",2022-07-04,0,"Not completed yet","Not completed yet"
7829,280279,"Data Scientist",2022-07-04,0,"Not completed yet","Not completed yet"
7830,280284,"Data Analyst",2022-07-04,0,"Not completed yet","Not completed yet"
7831,280298,"Data Scientist",2022-07-04,0,"Not completed yet","Not completed yet"
7832,280317,"Business Analyst",2022-07-04,0,"Not completed yet","Not completed yet"
7833,280324,"Data Scientist",2022-07-04,0,"Not completed yet","Not completed yet"
7834,280326,"Data Analyst",2022-07-04,0,"Not completed yet","Not completed yet"
7835,280330,"Data Scientist",2022-08-15,0,"Not completed yet","Not completed yet"
7836,280336,"Data Scientist",2022-07-04,0,"Not completed yet","Not completed yet"
7837,280342,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7838,280346,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7839,280352,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7840,280361,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7841,280362,"Data Analyst",2022-07-05,0,"Not completed yet","Not completed yet"
7842,280363,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7843,280372,"Data Analyst",2022-08-18,0,"Not completed yet","Not completed yet"
7844,280372,"Data Scientist",2022-08-18,0,"Not completed yet","Not completed yet"
7845,280373,"Data Analyst",2022-07-05,0,"Not completed yet","Not completed yet"
7846,280374,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7847,280380,"Business Analyst",2022-07-05,0,"Not completed yet","Not completed yet"
7848,280380,"Data Analyst",2022-07-05,0,"Not completed yet","Not completed yet"
7849,280380,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7850,280381,"Data Analyst",2022-07-05,0,"Not completed yet","Not completed yet"
7851,280386,"Data Analyst",2022-07-20,0,"Not completed yet","Not completed yet"
7852,280392,"Data Analyst",2022-07-05,0,"Not completed yet","Not completed yet"
7853,280396,"Data Scientist",2022-07-22,0,"Not completed yet","Not completed yet"
7854,280407,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7855,280410,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7856,280412,"Business Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7857,280427,"Data Scientist",2022-07-06,0,"Not completed yet","Not completed yet"
7858,280430,"Data Analyst",2022-07-05,0,"Not completed yet","Not completed yet"
7859,280431,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7860,280442,"Data Analyst",2022-07-05,0,"Not completed yet","Not completed yet"
7861,280447,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7862,280448,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7863,280448,"Data Scientist",2022-07-06,0,"Not completed yet","Not completed yet"
7864,280451,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7865,280452,"Data Analyst",2022-08-11,0,"Not completed yet","Not completed yet"
7866,280461,"Data Scientist",2022-07-05,0,"Not completed yet","Not completed yet"
7867,280479,"Business Analyst",2022-07-06,0,"Not completed yet","Not completed yet"
7868,280479,"Data Analyst",2022-07-06,0,"Not completed yet","Not completed yet"
7869,280479,"Data Scientist",2022-07-06,0,"Not completed yet","Not completed yet"
7870,280480,"Data Analyst",2022-07-06,0,"Not completed yet","Not completed yet"
7871,280481,"Data Analyst",2022-07-06,0,"Not completed yet","Not completed yet"
7872,280483,"Data Scientist",2022-07-06,0,"Not completed yet","Not completed yet"
7873,280487,"Data Analyst",2022-07-24,0,"Not completed yet","Not completed yet"
7874,280506,"Data Analyst",2022-08-24,0,"Not completed yet","Not completed yet"
7875,280507,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7876,280512,"Data Analyst",2022-07-06,0,"Not completed yet","Not completed yet"
7877,280517,"Data Scientist",2022-07-06,0,"Not completed yet","Not completed yet"
7878,280521,"Data Scientist",2022-07-06,0,"Not completed yet","Not completed yet"
7879,280526,"Data Analyst",2022-07-07,0,"Not completed yet","Not completed yet"
7880,280543,"Data Scientist",2022-08-28,0,"Not completed yet","Not completed yet"
7881,280548,"Data Analyst",2022-07-22,0,"Not completed yet","Not completed yet"
7882,280548,"Data Scientist",2022-07-15,0,"Not completed yet","Not completed yet"
7883,280551,"Data Analyst",2022-07-06,0,"Not completed yet","Not completed yet"
7884,280558,"Data Scientist",2022-07-06,0,"Not completed yet","Not completed yet"
7885,280564,"Data Scientist",2022-07-26,0,"Not completed yet","Not completed yet"
7886,280571,"Data Analyst",2022-07-06,0,"Not completed yet","Not completed yet"
7887,280575,"Data Scientist",2022-07-06,0,"Not completed yet","Not completed yet"
7888,280577,"Data Analyst",2022-07-06,0,"Not completed yet","Not completed yet"
7889,280582,"Business Analyst",2022-07-06,0,"Not completed yet","Not completed yet"
7890,280593,"Data Scientist",2022-07-07,0,"Not completed yet","Not completed yet"
7891,280600,"Data Scientist",2022-07-07,0,"Not completed yet","Not completed yet"
7892,280601,"Data Analyst",2022-07-07,0,"Not completed yet","Not completed yet"
7893,280611,"Data Scientist",2022-07-07,0,"Not completed yet","Not completed yet"
7894,280628,"Data Scientist",2022-07-07,0,"Not completed yet","Not completed yet"
7895,280632,"Data Scientist",2022-07-07,0,"Not completed yet","Not completed yet"
7896,280641,"Data Scientist",2022-07-07,0,"Not completed yet","Not completed yet"
7897,280653,"Data Scientist",2022-07-07,0,"Not completed yet","Not completed yet"
7898,280655,"Data Analyst",2022-07-18,0,"Not completed yet","Not completed yet"
7899,280670,"Data Analyst",2022-07-07,0,"Not completed yet","Not completed yet"
7900,280671,"Business Analyst",2022-07-07,0,"Not completed yet","Not completed yet"
7901,280676,"Data Scientist",2022-07-07,0,"Not completed yet","Not completed yet"
7902,280689,"Business Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
7903,280689,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
7904,280694,"Data Analyst",2022-07-07,0,"Not completed yet","Not completed yet"
7905,280695,"Data Analyst",2022-07-07,0,"Not completed yet","Not completed yet"
7906,280702,"Data Scientist",2022-07-07,0,"Not completed yet","Not completed yet"
7907,280705,"Data Analyst",2022-07-07,0,"Not completed yet","Not completed yet"
7908,280716,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7909,280722,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7910,280724,"Data Scientist",2022-08-07,0,"Not completed yet","Not completed yet"
7911,280730,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7912,280731,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7913,280736,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7914,280752,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7915,280767,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7916,280772,"Business Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7917,280784,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7918,280790,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7919,280792,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7920,280795,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7921,280796,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7922,280798,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7923,280802,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7924,280808,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7925,280813,"Business Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7926,280813,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7927,280813,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7928,280814,"Business Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7929,280816,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7930,280818,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7931,280821,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7932,280823,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7933,280827,"Data Analyst",2022-07-08,0,"Not completed yet","Not completed yet"
7934,280830,"Data Scientist",2022-07-08,0,"Not completed yet","Not completed yet"
7935,280837,"Data Scientist",2022-09-18,0,"Not completed yet","Not completed yet"
7936,280842,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7937,280847,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7938,280849,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
7939,280853,"Data Scientist",2022-08-10,0,"Not completed yet","Not completed yet"
7940,280863,"Business Analyst",2022-08-01,0,"Not completed yet","Not completed yet"
7941,280863,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7942,280868,"Data Scientist",2022-08-22,0,"Not completed yet","Not completed yet"
7943,280869,"Data Scientist",2022-07-10,0,"Not completed yet","Not completed yet"
7944,280870,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7945,280871,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7946,280877,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7947,280890,"Business Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7948,280890,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7949,280890,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7950,280893,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7951,280894,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7952,280896,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7953,280899,"Business Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7954,280899,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7955,280899,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7956,280906,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7957,280907,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7958,280911,"Business Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7959,280911,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7960,280911,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7961,280913,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7962,280919,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7963,280927,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7964,280930,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7965,280932,"Business Analyst",2022-09-07,0,"Not completed yet","Not completed yet"
7966,280932,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
7967,280932,"Data Scientist",2022-07-21,0,"Not completed yet","Not completed yet"
7968,280935,"Data Analyst",2022-07-09,0,"Not completed yet","Not completed yet"
7969,280940,"Data Scientist",2022-07-09,0,"Not completed yet","Not completed yet"
7970,280947,"Data Analyst",2022-08-27,0,"Not completed yet","Not completed yet"
7971,280948,"Data Analyst",2022-08-15,0,"Not completed yet","Not completed yet"
7972,280948,"Data Scientist",2022-08-12,0,"Not completed yet","Not completed yet"
7973,280954,"Data Scientist",2022-07-10,0,"Not completed yet","Not completed yet"
7974,280960,"Data Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7975,280961,"Data Analyst",2022-10-04,0,"Not completed yet","Not completed yet"
7976,280967,"Data Scientist",2022-07-10,0,"Not completed yet","Not completed yet"
7977,280971,"Data Scientist",2022-07-10,0,"Not completed yet","Not completed yet"
7978,280973,"Business Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
7979,280973,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
7980,280976,"Data Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7981,280977,"Data Scientist",2022-07-10,0,"Not completed yet","Not completed yet"
7982,280990,"Business Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7983,280991,"Data Scientist",2022-07-10,0,"Not completed yet","Not completed yet"
7984,280995,"Data Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7985,281001,"Data Scientist",2022-07-10,0,"Not completed yet","Not completed yet"
7986,281002,"Data Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7987,281005,"Data Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7988,281013,"Data Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7989,281014,"Business Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7990,281034,"Data Analyst",2022-07-10,0,"Not completed yet","Not completed yet"
7991,281045,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
7992,281045,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
7993,281046,"Data Scientist",2022-07-10,0,"Not completed yet","Not completed yet"
7994,281047,"Data Scientist",2022-09-19,0,"Not completed yet","Not completed yet"
7995,281057,"Data Scientist",2022-07-11,0,"Not completed yet","Not completed yet"
7996,281059,"Data Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
7997,281075,"Data Scientist",2022-07-11,0,"Not completed yet","Not completed yet"
7998,281085,"Data Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
7999,281086,"Data Scientist",2022-07-11,0,"Not completed yet","Not completed yet"
8000,281095,"Business Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8001,281096,"Data Scientist",2022-07-11,0,"Not completed yet","Not completed yet"
8002,281107,"Business Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
8003,281117,"Data Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
8004,281120,"Data Scientist",2022-07-11,0,"Not completed yet","Not completed yet"
8005,281125,"Data Scientist",2022-07-11,0,"Not completed yet","Not completed yet"
8006,281129,"Data Analyst",2022-09-05,0,"Not completed yet","Not completed yet"
8007,281131,"Data Scientist",2022-07-11,0,"Not completed yet","Not completed yet"
8008,281136,"Data Scientist",2022-07-11,0,"Not completed yet","Not completed yet"
8009,281138,"Data Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
8010,281139,"Data Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
8011,281151,"Data Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
8012,281152,"Data Scientist",2022-07-11,0,"Not completed yet","Not completed yet"
8013,281158,"Data Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
8014,281166,"Data Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
8015,281176,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
8016,281192,"Data Analyst",2022-07-11,0,"Not completed yet","Not completed yet"
8017,281200,"Data Scientist",2022-07-14,0,"Not completed yet","Not completed yet"
8018,281207,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8019,281220,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
8020,281222,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8021,281227,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
8022,281235,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8023,281241,"Business Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8024,281241,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8025,281241,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
8026,281243,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8027,281254,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8028,281255,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8029,281259,"Data Analyst",2022-10-04,0,"Not completed yet","Not completed yet"
8030,281261,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8031,281272,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
8032,281277,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8033,281279,"Business Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8034,281284,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8035,281284,"Data Scientist",2022-07-13,0,"Not completed yet","Not completed yet"
8036,281286,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
8037,281288,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8038,281294,"Data Scientist",2022-07-13,0,"Not completed yet","Not completed yet"
8039,281295,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8040,281297,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8041,281298,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8042,281299,"Data Scientist",2022-09-21,0,"Not completed yet","Not completed yet"
8043,281305,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
8044,281307,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8045,281310,"Business Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8046,281319,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
8047,281320,"Business Analyst",2022-07-25,0,"Not completed yet","Not completed yet"
8048,281320,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8049,281320,"Data Scientist",2022-07-13,0,"Not completed yet","Not completed yet"
8050,281322,"Data Analyst",2022-07-12,0,"Not completed yet","Not completed yet"
8051,281327,"Data Scientist",2022-07-12,0,"Not completed yet","Not completed yet"
8052,281330,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8053,281346,"Data Scientist",2022-07-13,0,"Not completed yet","Not completed yet"
8054,281360,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8055,281365,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8056,281370,"Data Analyst",2022-07-17,0,"Not completed yet","Not completed yet"
8057,281370,"Data Scientist",2022-07-13,0,"Not completed yet","Not completed yet"
8058,281371,"Data Scientist",2022-07-13,0,"Not completed yet","Not completed yet"
8059,281383,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8060,281387,"Data Scientist",2022-07-13,0,"Not completed yet","Not completed yet"
8061,281390,"Data Scientist",2022-09-01,0,"Not completed yet","Not completed yet"
8062,281396,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8063,281399,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8064,281404,"Data Scientist",2022-07-13,0,"Not completed yet","Not completed yet"
8065,281410,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8066,281411,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8067,281413,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8068,281419,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8069,281422,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8070,281427,"Data Analyst",2022-07-13,0,"Not completed yet","Not completed yet"
8071,281440,"Data Scientist",2022-07-16,0,"Not completed yet","Not completed yet"
8072,281444,"Data Analyst",2022-07-29,0,"Not completed yet","Not completed yet"
8073,281451,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8074,281453,"Data Analyst",2022-07-20,0,"Not completed yet","Not completed yet"
8075,281455,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8076,281455,"Data Scientist",2022-07-14,0,"Not completed yet","Not completed yet"
8077,281468,"Data Analyst",2022-07-20,0,"Not completed yet","Not completed yet"
8078,281471,"Data Scientist",2022-07-14,0,"Not completed yet","Not completed yet"
8079,281480,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8080,281487,"Data Scientist",2022-07-14,0,"Not completed yet","Not completed yet"
8081,281492,"Data Analyst",2022-08-15,0,"Not completed yet","Not completed yet"
8082,281497,"Data Scientist",2022-07-14,0,"Not completed yet","Not completed yet"
8083,281498,"Data Analyst",2022-07-19,0,"Not completed yet","Not completed yet"
8084,281501,"Data Scientist",2022-10-18,0,"Not completed yet","Not completed yet"
8085,281502,"Business Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8086,281506,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8087,281512,"Data Scientist",2022-07-14,0,"Not completed yet","Not completed yet"
8088,281519,"Business Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8089,281519,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8090,281522,"Data Analyst",2022-07-22,0,"Not completed yet","Not completed yet"
8091,281532,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8092,281551,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8093,281554,"Data Analyst",2022-08-19,0,"Not completed yet","Not completed yet"
8094,281554,"Data Scientist",2022-08-13,0,"Not completed yet","Not completed yet"
8095,281562,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8096,281565,"Data Analyst",2022-07-14,0,"Not completed yet","Not completed yet"
8097,281568,"Data Scientist",2022-07-14,0,"Not completed yet","Not completed yet"
8098,281569,"Data Scientist",2022-07-15,0,"Not completed yet","Not completed yet"
8099,281572,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8100,281578,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8101,281582,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8102,281592,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8103,281594,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8104,281601,"Data Scientist",2022-07-20,0,"Not completed yet","Not completed yet"
8105,281607,"Data Analyst",2022-09-14,0,"Not completed yet","Not completed yet"
8106,281607,"Data Scientist",2022-07-15,0,"Not completed yet","Not completed yet"
8107,281609,"Business Analyst",2022-08-27,0,"Not completed yet","Not completed yet"
8108,281609,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8109,281609,"Data Scientist",2022-08-05,0,"Not completed yet","Not completed yet"
8110,281618,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8111,281618,"Data Scientist",2022-07-15,0,"Not completed yet","Not completed yet"
8112,281623,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8113,281637,"Data Scientist",2022-07-15,0,"Not completed yet","Not completed yet"
8114,281642,"Business Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8115,281642,"Data Scientist",2022-07-15,0,"Not completed yet","Not completed yet"
8116,281644,"Data Scientist",2022-07-16,0,"Not completed yet","Not completed yet"
8117,281670,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8118,281671,"Data Scientist",2022-08-17,0,"Not completed yet","Not completed yet"
8119,281682,"Data Analyst",2022-07-15,0,"Not completed yet","Not completed yet"
8120,281692,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8121,281693,"Data Scientist",2022-07-16,0,"Not completed yet","Not completed yet"
8122,281700,"Data Scientist",2022-07-16,0,"Not completed yet","Not completed yet"
8123,281712,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8124,281716,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8125,281726,"Data Scientist",2022-07-16,0,"Not completed yet","Not completed yet"
8126,281730,"Data Scientist",2022-09-29,0,"Not completed yet","Not completed yet"
8127,281736,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8128,281741,"Data Scientist",2022-07-16,0,"Not completed yet","Not completed yet"
8129,281742,"Data Scientist",2022-07-24,0,"Not completed yet","Not completed yet"
8130,281744,"Business Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8131,281744,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8132,281744,"Data Scientist",2022-07-16,0,"Not completed yet","Not completed yet"
8133,281753,"Business Analyst",2022-08-11,0,"Not completed yet","Not completed yet"
8134,281753,"Data Analyst",2022-07-20,0,"Not completed yet","Not completed yet"
8135,281753,"Data Scientist",2022-07-16,0,"Not completed yet","Not completed yet"
8136,281756,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8137,281763,"Data Analyst",2022-09-08,0,"Not completed yet","Not completed yet"
8138,281766,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8139,281783,"Data Scientist",2022-07-16,0,"Not completed yet","Not completed yet"
8140,281784,"Data Analyst",2022-07-16,0,"Not completed yet","Not completed yet"
8141,281791,"Data Analyst",2022-08-29,0,"Not completed yet","Not completed yet"
8142,281791,"Data Scientist",2022-08-31,0,"Not completed yet","Not completed yet"
8143,281796,"Data Analyst",2022-07-17,0,"Not completed yet","Not completed yet"
8144,281805,"Data Analyst",2022-08-25,0,"Not completed yet","Not completed yet"
8145,281807,"Data Scientist",2022-07-17,0,"Not completed yet","Not completed yet"
8146,281827,"Data Scientist",2022-07-17,0,"Not completed yet","Not completed yet"
8147,281829,"Data Scientist",2022-07-17,0,"Not completed yet","Not completed yet"
8148,281831,"Data Analyst",2022-07-17,0,"Not completed yet","Not completed yet"
8149,281832,"Data Analyst",2022-07-17,0,"Not completed yet","Not completed yet"
8150,281832,"Data Scientist",2022-07-17,0,"Not completed yet","Not completed yet"
8151,281837,"Data Analyst",2022-07-17,0,"Not completed yet","Not completed yet"
8152,281839,"Data Scientist",2022-08-12,0,"Not completed yet","Not completed yet"
8153,281842,"Data Scientist",2022-07-27,0,"Not completed yet","Not completed yet"
8154,281847,"Data Scientist",2022-07-17,0,"Not completed yet","Not completed yet"
8155,281849,"Business Analyst",2022-10-01,0,"Not completed yet","Not completed yet"
8156,281855,"Data Analyst",2022-07-17,0,"Not completed yet","Not completed yet"
8157,281865,"Data Scientist",2022-07-17,0,"Not completed yet","Not completed yet"
8158,281868,"Data Analyst",2022-07-17,0,"Not completed yet","Not completed yet"
8159,281872,"Data Analyst",2022-07-17,0,"Not completed yet","Not completed yet"
8160,281877,"Data Analyst",2022-07-17,0,"Not completed yet","Not completed yet"
8161,281881,"Data Analyst",2022-09-05,0,"Not completed yet","Not completed yet"
8162,281882,"Data Analyst",2022-07-19,0,"Not completed yet","Not completed yet"
8163,281885,"Data Scientist",2022-07-25,0,"Not completed yet","Not completed yet"
8164,281894,"Data Scientist",2022-07-18,0,"Not completed yet","Not completed yet"
8165,281908,"Data Scientist",2022-07-17,0,"Not completed yet","Not completed yet"
8166,281924,"Business Analyst",2022-07-29,0,"Not completed yet","Not completed yet"
8167,281924,"Data Scientist",2022-08-15,0,"Not completed yet","Not completed yet"
8168,281927,"Data Analyst",2022-07-18,0,"Not completed yet","Not completed yet"
8169,281928,"Data Scientist",2022-07-18,0,"Not completed yet","Not completed yet"
8170,281937,"Data Scientist",2022-07-18,0,"Not completed yet","Not completed yet"
8171,281941,"Data Analyst",2022-07-18,0,"Not completed yet","Not completed yet"
8172,281946,"Data Analyst",2022-07-18,0,"Not completed yet","Not completed yet"
8173,281961,"Data Scientist",2022-07-18,0,"Not completed yet","Not completed yet"
8174,281962,"Business Analyst",2022-07-18,0,"Not completed yet","Not completed yet"
8175,281962,"Data Scientist",2022-07-18,0,"Not completed yet","Not completed yet"
8176,281963,"Data Scientist",2022-07-18,0,"Not completed yet","Not completed yet"
8177,281966,"Data Scientist",2022-07-18,0,"Not completed yet","Not completed yet"
8178,281979,"Data Analyst",2022-07-18,0,"Not completed yet","Not completed yet"
